GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
DLG2	chr11	83166056	85338314	84028383	84245612	3.43413	0.00579498	0.000536137	7.3409	4.56141e-08	-0.769564	-1.5299
DLG2	chr11	83166056	85338314	84634466	84822704	0.80229	0.00199632	0.00114476	5.19855	6.33073e-06	-0.570164	-1.14451
CCDC83	chr11	85566144	85631063	85584339	85593555	0.823751	0.00220216	0.00124416	2.03969	0.0091267	-1.58649	-0.720511
PRSS23	chr11	86502101	86663945	86511694	86518672	2.66582	0.00157093	0.000247552	2.58575	0.00259566	-1.29277	0.608476
PRSS23	chr11	86502101	86663945	86522274	86534418	-0.640699	0.00552101	0.00860772	5.42005	3.80143e-06	-3.26636	-0.0314792
PRSS23	chr11	86502101	86663945	86534636	86567972	0.998647	0.0015139	0.000757663	2.40336	0.00395036	-2.08028	0.0141741
PRSS23	chr11	86502101	86663945	86568997	86643736	0.952711	0.000939144	0.000485219	4.12705	7.46362e-05	-2.63387	0.00284603
GRM5	chr11	88237744	88796846	88258573	88300220	-1.06452	0.000117519	0.000245788	2.10766	0.00780444	1.80113	-1.69174
GRM5	chr11	88237744	88796846	88330521	88337885	-1.20904	0.000130937	0.000302705	2.04594	0.00899618	1.71565	0.381708
NOX4	chr11	89057522	89322779	89060045	89069012	-1.60995	0.000136809	0.000417597	3.58743	0.000258567	1.01547	-0.0864636
NOX4	chr11	89057522	89322779	89088212	89106599	-1.78942	0.000110534	0.000382088	4.94087	1.14585e-05	3.16548	0.259783
NOX4	chr11	89057522	89322779	89135711	89155069	-1.0846	0.000101665	0.000215611	2.81141	0.00154381	4.33366	0.645508
NOX4	chr11	89057522	89322779	89279864	89322607	-1.03976	0.000100018	0.000205625	3.33602	0.0004613	3.85286	0.559218
FOLH1B	chr11	89392465	89431886	89395412	89402572	-1.53928	0.000164646	0.000478542	2.39082	0.00406607	1.12749	0.203523
FOLH1B	chr11	89392465	89431886	89409337	89413776	-1.59123	0.000119596	0.00036035	2.72181	0.00189754	2.48371	-3.444
TRIM53AP#2	chr11	89726709	89735676	89730381	89732113	-1.9062	0.0001	0.000374821	2.45631	0.00349699	-1.68534	-0.533087
NAALAD2	chr11	89867818	89925779	89880685	89882173	2.58709	0.00277018	0.000461017	2.43089	0.00370774	-0.720608	0.309021
NAALAD2	chr11	89867818	89925779	89916177	89924725	-0.222048	0.374372	0.436663	2.29731	0.00504296	-0.081786	-0.0290691
DISC1FP1	chr11	89984400	90648220	89984486	90279921	0.598211	0.00361539	0.00238823	6.64457	2.26687e-07	-0.733114	-4.1115
FAT3	chr11	92085262	92629635	92258115	92430549	-1.33377	0.000289584	0.000729927	9.89427	1.27566e-10	0.00458811	0
FAT3	chr11	92085262	92629635	92430612	92495021	-1.46121	0.000112924	0.000310922	2.42573	0.00375207	1.83736	0.243581
FAT3	chr11	92085262	92629635	92535076	92538318	-2.28722	0.0001	0.000488113	2.45631	0.00349699	2.38507	0.129275
FAT3	chr11	92085262	92629635	92600376	92613896	-1.14381	0.000123591	0.000273091	2.2557	0.00555014	2.00768	-1.22853
CCDC67	chr11	93063883	93171636	93065455	93088536	1.22829	0.000751279	0.000320662	4.21869	6.04373e-05	0.0311972	0.336251
CCDC67	chr11	93063883	93171636	93090210	93097325	2.01501	0.00069311	0.000171484	3.11793	0.000762205	-1.24281	0.99066
CCDC67	chr11	93063883	93171636	93148281	93170708	1.22692	0.00765942	0.00327231	8.58124	2.62274e-09	-0.139701	0
HEPHL1	chr11	93754378	93847374	93779084	93796673	2.57034	0.00331158	0.000557554	5.32656	4.7146e-06	-0.656206	-2.83556
HEPHL1	chr11	93754378	93847374	93797677	93800661	3.40201	0.0204511	0.00193468	8.42485	3.75971e-09	-0.438355	0.0222658
HEPHL1	chr11	93754378	93847374	93803709	93806190	3.38993	0.0293532	0.00280017	6.8367	1.45645e-07	-1.39072	-0.609307
HEPHL1	chr11	93754378	93847374	93819356	93821920	2.69819	0.00556294	0.000857173	5.53654	2.90709e-06	-1.63785	-0.798964
HEPHL1	chr11	93754378	93847374	93822135	93826666	2.0772	0.00476767	0.00112982	4.87786	1.32478e-05	-1.21099	0.0628303
HEPHL1	chr11	93754378	93847374	93826807	93834360	1.60425	0.00584591	0.00192276	6.2879	5.15349e-07	-0.970305	-1.7787
HEPHL1	chr11	93754378	93847374	93839297	93844068	2.31662	0.0224221	0.00450095	5.98409	1.03731e-06	-0.829556	-0.887879
C11orf97	chr11	94245695	94265289	94245840	94250748	-1.07562	0.00107674	0.00226936	3.46218	0.000345001	0.0536223	-0.729618
LOC100129203	chr11	94963350	94967568	94964738	94965215	1.8807	0.390896	0.106148	11.967	1.07892e-12	-0.272227	-0.28054
CNTN5	chr11	98891706	100229616	99427001	99690274	0.220757	0.000467456	0.000401131	2.45717	0.00349	0	0
CNTN5	chr11	98891706	100229616	99786882	99827537	-1.0728	0.000101522	0.000213553	2.81245	0.00154009	2.36163	0.576738
CNTN5	chr11	98891706	100229616	99872869	99931943	0.569831	0.000512327	0.000345153	2.5117	0.00307823	0	0.00507126
CNTN5	chr11	98891706	100229616	99945027	100061857	-1.38215	0.000103766	0.000270474	2.06551	0.00859984	2.07062	-1.44777
CNTN5	chr11	98891706	100229616	100064396	100095423	-0.388136	0.000103025	0.000134829	2.16908	0.00677511	3.40166	1.10497
CNTN5	chr11	98891706	100229616	100141974	100168356	0.742908	0.00214137	0.00127954	5.09944	7.95354e-06	0	0
LOC101054525	chr11	100999808	101030001	101003857	101018873	-1.38275	0.00013695	0.000357116	4.54166	2.87302e-05	1.37915	-3.52142
ANGPTL5	chr11	101761405	101787253	101778733	101785745	-2.1868	0.000719211	0.00327452	6.93797	1.15352e-07	0.119435	0.00490368
YAP1	chr11	101981192	102104154	102033303	102056748	-1.18571	0.000413096	0.000939693	4.34205	4.54932e-05	-0.691346	-0.788794
MMP20	chr11	102447566	102496063	102482635	102487542	-1.61227	0.000221061	0.000675856	2.18831	0.00648164	0.670209	0.123749
GRIA4	chr11	105480800	105852819	105784232	105789437	2.21354	0.000872325	0.000188077	2.79762	0.00159361	-0.45595	0.923083
GRIA4	chr11	105480800	105852819	105789645	105795124	2.90453	0.00145049	0.000193715	5.47167	3.37542e-06	-0.314921	0.835842
GRIA4	chr11	105480800	105852819	105836789	105842640	3.39621	0.0144627	0.00137369	9.11033	7.75649e-10	-0.102599	0.0274886
GUCY1A2	chr11	106544738	106889171	106681205	106810185	-0.303039	0.011816	0.0145779	4.39663	4.01207e-05	-0.0967229	-0.112496
ELMOD1	chr11	107461817	107537505	107496259	107501142	-1.71249	0.000125795	0.000412263	2.72282	0.00189312	2.09884	-0.896553
ELMOD1	chr11	107461817	107537505	107506492	107518193	-0.576922	0.000283818	0.00042336	2.33958	0.00457533	0.32434	0.0645278
ZC3H12C	chr11	109964087	110042566	109964159	110007387	-1.94414	0.00120402	0.00463317	7.17659	6.65902e-08	-0.505693	0
RDX	chr11	110045605	110167437	110070404	110100165	-0.996673	0.0294272	0.0587189	2.75012	0.00177779	-0.56824	-0.242181
FDX1	chr11	110300661	110335608	110301030	110306557	-1.97734	0.0473812	0.186571	12.5876	2.58441e-13	-1.50951	-0.761687
COLCA1	chr11	111164114	111175773	111170958	111171251	3.1019	0.132093	0.0153857	9.66626	2.15646e-10	-0.942445	-1.42319
COLCA2	chr11	111169271	111179460	111169784	111169975	3.8826	0.0142164	0.000963856	3.12405	0.000751531	-0.616586	-1.4029
COLCA2	chr11	111169271	111179460	111170450	111170869	2.05148	0.0692857	0.0167143	5.88407	1.30595e-06	-0.288257	-0.430695
COLCA2	chr11	111169271	111179460	111170958	111171251	3.1019	0.132093	0.0153857	9.66626	2.15646e-10	-0.158361	-0.461739
LOC100132078	chr11	111284967	111288911	111286766	111287089	2.83185	0.00867589	0.00121855	2.43089	0.00370774	-0.67336	-0.841052
SDHD	chr11	111957548	111966525	111963934	111965528	1.39442	0.323541	0.123074	9.78312	1.64772e-10	-0.779737	-1.09113
TEX12	chr11	112038095	112043279	112038211	112039975	1.02953	0.0716958	0.0351217	5.66715	2.15204e-06	-0.943878	-1.18679
PTS	chr11	112097088	112104695	112097250	112099316	0.85048	0.841402	0.466642	8.17346	6.70714e-09	-0.69354	-1.88887
LOC387810	chr11	112404945	112426525	112419081	112423887	-1.58721	0.000155902	0.000468435	2.12433	0.00751052	1.34764	-1.64307
NCAM1	chr11	112831969	113149158	113092048	113101917	2.12804	0.00366333	0.000838054	5.48747	3.25484e-06	-2.93686	0.0322368
NCAM1	chr11	112831969	113149158	113135920	113140909	3.4053	0.00319673	0.000301724	4.89184	1.28279e-05	-1.09117	0.181101
ANKK1	chr11	113258513	113271140	113258792	113264202	2.37922	0.0691695	0.0132953	12.431	3.70706e-13	-0.383152	-1.3799
DRD2	chr11	113280317	113346001	113281643	113283277	-0.871373	0.0055164	0.0100917	2.98024	0.00104655	-0.979419	-1.01912
DRD2	chr11	113280317	113346001	113283606	113285096	-0.962156	0.00300212	0.0058488	3.07703	0.000837466	-1.13411	-0.901281
DRD2	chr11	113280317	113346001	113285184	113286142	-0.712334	0.00561093	0.00919324	2.6381	0.00230093	-0.912831	-1.90542
DRD2	chr11	113280317	113346001	113287722	113288748	-3.39017	0.000135745	0.0014232	3.30515	0.000495284	-4.0758	-0.742852
DRD2	chr11	113280317	113346001	113295405	113320744	-1.01888	0.000436948	0.000885405	5.23809	5.77982e-06	-1.32879	-0.498916
TMPRSS5	chr11	113558268	113577095	113565363	113566121	0.529991	0.0890997	0.0617068	3.01465	0.000966824	-0.824285	-0.709303
HTR3A	chr11	113845797	113861034	113846115	113848221	-3.89787	0.000189716	0.00282802	11.1444	7.17157e-12	0.996728	-1.8745
C11orf71	chr11	114262170	114271272	114262388	114269255	1.79393	0.0521486	0.0150388	7.80046	1.5832e-08	-0.692031	-0.931692
NXPE1	chr11	114392437	114430617	114398624	114400896	2.71823	0.00205479	0.000312247	4.05438	8.82315e-05	-0.885075	0.483328
NXPE1	chr11	114392437	114430617	114401631	114423573	1.6719	0.00292074	0.000916644	8.56917	2.69665e-09	-1.04388	-0.828523
NXPE1	chr11	114392437	114430617	114423603	114430519	2.04928	0.00149234	0.000360556	4.81619	1.52691e-05	-2.04596	0.313247
NXPE4	chr11	114441313	114466484	114442196	114450853	3.44842	0.00436303	0.000399677	9.9884	1.02708e-10	-1.08894	-0.0845742
NXPE4	chr11	114441313	114466484	114451061	114452446	3.565	0.00213675	0.000180543	3.37689	0.00041987	-1.72994	1.09965
NXPE4	chr11	114441313	114466484	114453744	114465385	1.76397	0.00116197	0.000342126	6.00732	9.83275e-07	-2.01059	-0.561836
NXPE2	chr11	114549200	114577652	114550485	114568766	0.863978	0.000555685	0.000305313	2.80718	0.0015589	-2.4245	0.333196
LOC100652768	chr11	117066329	117072630	117070546	117070566	1.90362	18.9734	5.07106	9.0788	8.34068e-10	-0.674306	-0.816655
TAGLN	chr11	117070040	117075508	117070546	117070566	1.90362	18.9734	5.07106	9.0788	8.34068e-10	-0.400266	-0.457914
TAGLN	chr11	117070040	117075508	117070629	117072476	1.48869	5.32352	1.89697	6.8727	1.3406e-07	-1.09735	-0.998992
TAGLN	chr11	117070040	117075508	117072631	117073717	1.68913	6.4608	2.00359	6.57691	2.64905e-07	-0.955319	-0.960111
RNF214	chr11	117103341	117156404	117103492	117104982	1.23264	0.0773056	0.0328964	9.9495	1.1233e-10	-0.363849	-0.0845142
BACE1	chr11	117156402	117186972	117160524	117161203	4.20256	0.465591	0.0252877	12.2443	5.69774e-13	-0.790146	-0.692074
BACE1	chr11	117156402	117186972	117166387	117167588	3.13515	0.0133496	0.00151948	8.07805	8.35514e-09	-0.737009	-1.9087
BACE1	chr11	117156402	117186972	117167678	117186250	1.83306	0.00544594	0.00152851	9.89388	1.27679e-10	-2.56268	-0.894009
CEP164	chr11	117192494	117283982	117198621	117206320	0.614363	0.0168063	0.0109782	5.79283	1.61126e-06	-0.748596	-1.01086
FXYD2	chr11	117690790	117698807	117695460	117698709	2.47351	0.00136208	0.000245246	2.5458	0.00284576	-1.22902	0.649386
TMPRSS13	chr11	117771356	117800168	117774167	117774369	4.00919	0.0333731	0.00207258	7.1154	7.66659e-08	-0.974178	-1.55352
IL10RA	chr11	117857106	117872199	117857250	117857398	1.25504	6.88486	2.88462	7.36473	4.31789e-08	-0.62247	-0.667346
TMEM25	chr11	118401803	118417313	118401950	118402489	1.37554	0.106372	0.0409967	7.23423	5.8313e-08	-0.0614716	-0.0424198
TREH	chr11	118528942	118550381	118529727	118530078	-1.93232	0.00071321	0.0027221	2.98654	0.00103147	-0.323888	-0.267755
TREH	chr11	118528942	118550381	118532219	118532345	-3.34549	0.00046092	0.00468511	2.6629	0.0021732	-1.27929	-0.579744
UPK2	chr11	118827008	118829269	118827137	118827592	-3.24412	0.0030299	0.0287082	11.5306	2.94688e-12	-0.822049	-0.576644
UPK2	chr11	118827008	118829269	118827725	118827917	-2.36735	0.011078	0.0571615	9.40442	3.94076e-10	-0.830782	-1.03175
FOXR1	chr11	118842417	118851995	118842703	118849491	-1.53323	0.00499784	0.0144654	6.57691	2.64905e-07	-0.547058	-0.382507
FOXR1	chr11	118842417	118851995	118849915	118850151	-1.49731	0.0100635	0.0284109	2.07539	0.00840642	-0.859656	-1.50821
CCDC84	chr11	118868843	118886502	118874304	118881473	0.4744	3.19693	2.30105	6.00548	9.87469e-07	-1.02438	-0.816542
RPS25	chr11	118886422	118889057	118886503	118886550	-0.506058	3.66834	5.20964	5.87742	1.32612e-06	-0.840903	-0.83424
SLC37A4	chr11	118895061	118901616	118901446	118901558	1.2647	0.214603	0.0893148	5.40073	3.97438e-06	-0.592592	-0.522213
ABCG4	chr11	119019750	119033374	119020914	119024735	-1.25704	0.000760019	0.00181649	2.89396	0.00127656	-0.202964	-1.52505
ABCG4	chr11	119019750	119033374	119031096	119031247	-4.63889	0.000316334	0.00788118	3.90265	0.000125126	-0.528805	-0.562706
USP2	chr11	119225925	119252436	119234893	119243416	-0.638528	0.000646152	0.00100589	2.35262	0.00443998	-0.194442	0.0431347
THY1	chr11	119288655	119294246	119290231	119290760	-2.83196	0.000271981	0.00193661	2.18125	0.0065879	0.21055	-0.636964
THY1	chr11	119288655	119294246	119291640	119293822	-3.11425	0.000157029	0.00135976	2.24067	0.00574559	1.37363	-1.03136
TRIM29	chr11	119981994	120008863	119999204	120007935	-1.99604	0.000109331	0.000436123	2.26732	0.00540357	3.29795	0.298373
OAF	chr11	120081747	120100650	120082219	120096369	2.07431	0.0227881	0.00541102	2.41678	0.00383018	-0.251559	-1.00559
POU2F3	chr11	120107349	120190653	120178325	120180133	-1.54633	0.000418823	0.00122327	2.06083	0.00869302	-0.749143	-0.511223
POU2F3	chr11	120107349	120190653	120186137	120187937	-1.78052	0.000239415	0.00082251	2.12433	0.00751052	0.725728	-0.977726
TMEM136	chr11	120195838	120204388	120196078	120197830	7.76721	0.0217852	0.0001	6.48804	3.2506e-07	-0.283942	-3.0588
TMEM136	chr11	120195838	120204388	120198350	120200685	4.73184	0.0420976	0.00158428	3.98212	0.000104202	-1.10793	-0.176286
ARHGEF12	chr11	120207618	120360645	120256196	120276826	1.55728	0.00428039	0.00145444	9.15868	6.93934e-10	-1.17493	-0.88923
TBCEL	chr11	120894803	120960354	120895001	120916382	2.25039	0.161539	0.0339504	12.6191	2.40384e-13	-0.226336	-0.290331
MIR100HG	chr11	121959811	122073770	121970553	121986061	-1.67134	0.00010657	0.000339437	3.27414	0.000531934	-0.210319	-1.16522
MIR100HG	chr11	121959811	122073770	122023017	122026258	-1.99858	0.0001	0.000399607	2.99614	0.00100894	-0.178289	-1.01988
CRTAM	chr11	122709206	122743347	122722554	122724650	3.56928	0.00675717	0.00056925	6.415	3.84594e-07	-3.08351	-0.648062
CRTAM	chr11	122709206	122743347	122738808	122741976	2.3124	0.00189638	0.000381789	3.32535	0.000472774	-5.19173	0.364239
CLMP	chr11	122943033	123066007	122944483	122945409	1.90781	0.027705	0.0073833	7.00296	9.93206e-08	-0.937108	-0.834959
CLMP	chr11	122943033	123066007	122953916	122954387	2.35479	0.0411384	0.00804236	6.9136	1.22011e-07	-1.41831	-0.705071
GRAMD1B	chr11	123396344	123498479	123396880	123430969	4.27127	0.0111525	0.000577551	10.7027	1.98274e-11	-0.927421	-1.21926
GRAMD1B	chr11	123396344	123498479	123431236	123448074	4.94129	0.0175353	0.000570737	10.9002	1.25836e-11	-0.544159	-3.22743
GRAMD1B	chr11	123396344	123498479	123466746	123471175	0.344412	0.0555195	0.0437288	2.36326	0.00433253	-4.66321	-0.270988
SCN3B	chr11	123499895	123525315	123504485	123504828	5.4358	0.0288044	0.000665458	6.67131	2.13154e-07	-0.807437	-0.24988
SCN3B	chr11	123499895	123525315	123513380	123516294	3.19815	0.00528222	0.000575543	6.62105	2.39304e-07	-0.980973	0.209458
SCN3B	chr11	123499895	123525315	123516459	123524454	4.1725	0.00576931	0.000319946	9.92097	1.19957e-10	-0.977727	0.275158
TBRG1	chr11	124492742	124505822	124493130	124494826	0.434899	4.99774	3.69705	9.15877	6.93792e-10	-0.665305	-0.897545
NRGN	chr11	124609829	124617102	124609996	124615398	1.83348	0.0424299	0.0119053	8.65884	2.19359e-09	-3.8148	-0.460209
NRGN	chr11	124609829	124617102	124615626	124615857	1.39756	0.0984661	0.0373749	4.09383	8.05698e-05	-3.75634	-0.273387
LOC101929340	chr11	124629030	124635816	124632372	124634624	1.62259	0.0121747	0.00395377	4.11765	7.62695e-05	-0.455314	0.00813156
LOC100507283	chr11	124670324	124704383	124671153	124671879	2.23233	0.213848	0.04551	9.78312	1.64772e-10	-0.823434	-1.33134
ROBO3	chr11	124735305	124751370	124746357	124747056	-1.22344	0.00669022	0.0156219	2.53603	0.0029105	-0.127901	-0.117238
TMEM218	chr11	124964266	124981659	124972248	124972532	2.24892	0.368279	0.0774791	9.59082	2.56553e-10	-0.930767	-0.908229
PKNOX2	chr11	125034559	125303285	125201822	125221179	-0.648855	0.000152984	0.000239867	2.29593	0.00505912	1.08855	0.351385
PKNOX2	chr11	125034559	125303285	125237882	125255446	-1.89349	0.000112429	0.000417711	4.11677	7.64232e-05	1.90245	-2.22525
PKNOX2	chr11	125034559	125303285	125267959	125280091	-1.9642	0.000111186	0.000433845	4.47822	3.32491e-05	-1.18516	-0.937849
LOC403312	chr11	125365110	125369422	125365512	125366016	-2.39843	0.000647086	0.00341163	2.59521	0.00253973	-0.874257	-0.655202
HYLS1	chr11	125753509	125770541	125757661	125761317	0.753227	0.0314698	0.0186703	3.95215	0.000111646	-0.806865	-1.42382
DDX25	chr11	125774261	125793006	125774476	125775106	-1.47773	0.00195807	0.00545342	2.90481	0.00124505	0.0632024	-0.0963569
CDON	chr11	125826713	125933187	125893433	125933120	-0.895735	0.000162191	0.000301766	2.44983	0.00354955	0.364524	-1.98587
FOXRED1	chr11	126138935	126148027	126139311	126141331	0.533951	0.639549	0.441711	5.52232	3.00387e-06	-0.732422	-0.748115
KIRREL3	chr11	126293396	126870766	126522825	126525980	-1.99188	0.000216956	0.000862956	2.61806	0.00240957	0.84804	-1.82723
KIRREL3	chr11	126293396	126870766	126552000	126858353	-1.61168	0.000104613	0.000319704	2.78788	0.00162976	2.06392	-2.98783
LOC101929427	chr11	126522673	126551999	126522825	126525980	-1.99188	0.000216956	0.000862956	2.61806	0.00240957	-2.51554	0.129478
LOC101929473	chr11	126936897	126971201	126937013	126968326	-1.68441	0.00012245	0.000393565	2.66557	0.0021599	1.80883	-1.17367
LOC101929497	chr11	127140965	127206928	127141069	127204918	0.755741	0.000723929	0.000428741	3.4194	0.000380712	0.000222001	0.0427694
KCNJ1	chr11	128707909	128737268	128720786	128736417	1.51455	0.00303694	0.00106295	5.92017	1.2018e-06	-2.0663	-0.518521
KCNJ5	chr11	128761313	128787951	128761617	128769459	-1.01064	0.000410619	0.000827316	2.72859	0.00186815	0.260594	-1.8949
KCNJ5	chr11	128761313	128787951	128774507	128775443	-2.23223	0.000392523	0.00184431	2.73029	0.00186083	0.389423	-1.13724
KCNJ5	chr11	128761313	128787951	128776127	128781158	-1.04995	0.000561433	0.00116242	2.70152	0.00198829	0.191071	-1.55029
TP53AIP1	chr11	128804627	128813294	128807790	128812688	-4.17748	0.000139261	0.00251985	10.2419	5.72901e-11	-0.493927	-1.3983
APLP2	chr11	129939716	130014706	129940643	129979323	1.50714	0.034101	0.011997	4.98181	1.04277e-05	-0.704641	-0.731541
ADAMTS8	chr11	130274818	130298539	130281496	130284425	2.51339	0.00293725	0.00051444	5.28638	5.17151e-06	-1.49643	-0.617614
ADAMTS8	chr11	130274818	130298539	130284728	130286057	2.3392	0.00398593	0.000787698	3.7632	0.000172504	-0.49514	-1.04936
ADAMTS8	chr11	130274818	130298539	130286971	130288947	2.06006	0.00324902	0.000779134	3.47095	0.000338104	-1.63396	0.144126
ADAMTS8	chr11	130274818	130298539	130289188	130297461	1.91034	0.00373749	0.000994283	6.09354	8.06238e-07	-1.38232	-0.779746
NTM	chr11	131240371	132206716	131409171	131409436	-2.80909	0.00057783	0.00404967	2.63369	0.00232438	0.268766	0.0279779
NTM	chr11	131240371	132206716	132016409	132081915	-1.65347	0.000107454	0.000338037	3.32308	0.000475243	-0.829687	-1.75718
NTM	chr11	131240371	132206716	132154976	132157962	-2.26138	0.0001	0.000479449	2.45631	0.00349699	-1.61309	0.282216
NTM	chr11	131240371	132206716	132184962	132200046	0.673433	0.00234007	0.00146725	2.95479	0.00110971	0	-0.672366
NTM	chr11	131240371	132206716	132200080	132204939	-1.18573	0.000156539	0.000356094	2.11622	0.00765213	1.38083	-2.92681
LOC101929653	chr11	131403751	131410761	131409171	131409436	-2.88398	0.000601889	0.00444306	2.63369	0.00232438	-0.742112	-0.348343
OPCML	chr11	132284875	133402403	132290188	132305979	-1.22901	0.000115941	0.000271774	2.31979	0.00478867	2.25109	-0.534247
OPCML	chr11	132284875	133402403	132399081	132526981	-1.22609	0.000101316	0.000237009	3.36703	0.000429502	2.63429	0.402076
B3GAT1	chr11	134248398	134281812	134250642	134251817	2.9087	0.00637197	0.000848532	2.39793	0.00400007	-2.45716	-0.788929
B3GAT1	chr11	134248398	134281812	134254083	134257441	4.00586	0.00862558	0.000536914	4.94845	1.12602e-05	-0.415723	0.157579
LOC283177	chr11	134306376	134375555	134306679	134336233	1.31808	0.000725228	0.000290867	2.29758	0.00503985	-1.62542	0.324034
LOC283177	chr11	134306376	134375555	134337882	134350738	2.83572	0.0013844	0.00019392	4.05863	8.73725e-05	-1.78977	0.884643
LOC283177	chr11	134306376	134375555	134352625	134374691	1.7077	0.000817057	0.00025014	5.07539	8.40649e-06	-2.56578	0.362339
LOC100132287	chr1	323892	328581	324061	324287	1.23024	0.215118	0.091693	4.80803	1.55586e-05	-1.27298	-0.902176
LOC100133331#1	chr1	323892	328581	324061	324287	1.28572	0.203732	0.083564	4.96235	1.09057e-05	-1.27299	-0.902595
LOC100130417	chr1	852198	855072	853101	853401	-3.3573	0.000304059	0.00311607	2.78138	0.00165434	-1.91921	-0.848067
SAMD11	chr1	861121	879961	861394	865534	-1.43002	0.000489993	0.00132029	3.23724	0.000579111	-0.915491	-0.591456
KLHL17	chr1	895967	901099	896933	897008	1.30409	0.290152	0.117505	3.6479	0.000224958	-0.648255	-1.01306
LINC01342	chr1	1072397	1079434	1076413	1078118	2.37869	0.017344	0.00333496	2.91023	0.00122963	-1.44797	-0.975529
TTLL10	chr1	1109286	1133313	1109307	1109664	-3.13344	0.000832667	0.00730684	4.59927	2.51614e-05	0.167107	-0.673197
TTLL10	chr1	1109286	1133313	1115234	1115413	-3.00997	0.00166419	0.0134058	5.65974	2.18907e-06	-0.583902	-0.787053
TTLL10	chr1	1109286	1133313	1121244	1131979	-2.10019	0.00251976	0.0108039	10.2584	5.51564e-11	-0.583816	-1.4997
TNFRSF18	chr1	1138888	1142089	1139349	1139413	-2.00762	0.0369941	0.14876	6.2698	5.3728e-07	-0.980544	-0.950191
TNFRSF4	chr1	1146706	1149548	1147006	1147083	-1.05001	0.0508066	0.105197	3.41321	0.000386184	-0.442337	-0.480765
FAM132A	chr1	1177826	1182102	1179486	1179570	-0.743068	0.194773	0.325998	3.05333	0.000884445	-0.414707	-0.484728
MXRA8	chr1	1288069	1298921	1289327	1289409	1.51866	0.799357	0.278984	5.60484	2.48404e-06	-0.864353	-0.841156
MXRA8	chr1	1288069	1298921	1292085	1293835	1.95116	0.247413	0.063983	9.23893	5.76864e-10	-1.16346	-0.831235
MXRA8	chr1	1288069	1298921	1294175	1296621	2.5428	0.133373	0.022888	9.97738	1.05348e-10	-0.651561	-0.485057
LOC148413	chr1	1334910	1337426	1335070	1335537	-0.422197	0.670554	0.89852	4.58127	2.62256e-05	-0.662538	-0.521816
ATAD3B	chr1	1407164	1431582	1407470	1412653	-0.758163	0.156464	0.264633	6.78097	1.65588e-07	-1.18718	-0.738971
MIB2	chr1	1550795	1565990	1564947	1565018	2.4576	0.326011	0.0593499	5.35166	4.44984e-06	-0.734549	-1.27819
CDK11B	chr1	1570603	1655859	1640392	1640476	-1.25332	7.65397	18.2463	9.89388	1.27679e-10	-0.992436	-0.742624
NADK	chr1	1682671	1711508	1690683	1691172	1.94606	0.462409	0.120007	11.8753	1.33258e-12	-0.702231	-0.776928
CALML6	chr1	1846266	1848733	1846747	1847123	1.34954	0.0767242	0.030108	4.09623	8.01255e-05	-0.879378	-0.893206
CFAP74	chr1	1853390	1935276	1877879	1878428	-2.18675	0.000588689	0.00268018	2.10213	0.00790442	0.25286	-0.95017
PRKCZ	chr1	1981909	2116834	2005715	2036154	3.60567	0.0296283	0.00243384	12.6821	2.0791e-13	-0.635578	-0.284532
PRKCZ	chr1	1981909	2116834	2036335	2066700	3.64555	0.054854	0.00438317	12.6821	2.0791e-13	-0.459923	-0.586982
FAAP20	chr1	2115899	2144159	2126215	2129445	1.73085	0.0111855	0.00336992	6.64483	2.26555e-07	-0.973501	-2.7032
FAAP20	chr1	2115899	2144159	2138107	2138994	1.73721	0.0201428	0.00604181	3.30981	0.000489994	-0.812155	-0.979774
MORN1	chr1	2252692	2323190	2284101	2286613	2.92857	0.215914	0.0283591	10.8322	1.47157e-11	-0.775427	-2.0412
MORN1	chr1	2252692	2323190	2286904	2288870	3.52298	0.105362	0.00916562	11.6629	2.17342e-12	-0.92819	-0.908209
MORN1	chr1	2252692	2323190	2310420	2310547	5.66397	0.0582714	0.0011493	8.14245	7.20363e-09	-0.747676	-2.45738
MORN1	chr1	2252692	2323190	2310667	2316416	3.80745	0.0614256	0.00438724	12.4622	3.44967e-13	-1.18916	-0.654026
RER1	chr1	2323214	2336885	2323398	2327222	2.28108	2.42979	0.499913	12.6821	2.0791e-13	-0.135525	-0.232923
PLCH2	chr1	2398898	2436969	2399102	2407753	2.59828	0.00329102	0.000543461	8.04164	9.08573e-09	-0.507208	-1.61195
PLCH2	chr1	2398898	2436969	2434350	2435055	2.49747	0.323858	0.0573512	9.56351	2.73203e-10	-0.401042	-0.685811
LOC115110	chr1	2481359	2488450	2485254	2485539	1.55513	0.309587	0.105352	7.3886	4.08698e-08	-0.998616	-1.10647
MMEL1	chr1	2522081	2564481	2535721	2536996	-2.66489	0.0001	0.000634177	2.45631	0.00349699	-2.47315	0.208101
MMEL1	chr1	2522081	2564481	2560961	2564304	1.95361	0.00123102	0.000317812	2.12296	0.00753427	-0.400188	0.450156
MEGF6	chr1	3404506	3528059	3413926	3414934	1.84031	0.918371	0.256465	8.65884	2.19359e-09	-0.873722	-1.22689
MEGF6	chr1	3404506	3528059	3416489	3417196	1.2938	1.43206	0.5841	5.85621	1.39248e-06	-0.848179	-0.972321
